run_id,spacing,arm_mode,hinge_cw,tip_cw,main_clutch,hinge_clutch,v_wind,t_stop,E_init_j,elec_total,main_gen_j,hinge1_j,hinge2_j,fric_j,aero_j,main_clutch_j,hinge_clutch_plus_genheat_j,peak_shaft_rpm,peak_fly_rpm,final_residual_j,runtime_s
11,25cm,lower_double,15,3,oneway,oneway,6.0,119.95,1722.797136294592,617.9569413788888,0.0046921392554432765,191.1815663135658,426.77068292606754,596.8122202219726,336.3249406327829,0.5111894163149205,1.1384071904677022,43.563438012638805,39.20136202180177,-157.6622496202649,22.201058864593506
12,25cm,lower_double,15,3,rectifier,oneway,6.0,119.95,1791.6180221749808,638.7461896471495,0.006913344638618401,187.21850302823302,451.5207732742779,610.0109971950305,367.86015548022596,0.5235633395783404,1.2229020087201214,43.52709812189188,39.36350574424777,-160.8194490427877,22.042609691619873
13,50cm,upper_double,15,1,oneway,oneway,6.0,119.95,2375.5496560153315,980.5854041037508,2.4007141008789445,197.21143116453325,780.9732588383386,820.1193093379684,189.7471525064757,0.7144597835163021,12.73562280069656,55.17899793010152,50.77356984915264,-357.7936767826093,25.83412504196167
14,50cm,upper_double,15,1,rectifier,oneway,6.0,119.95,2427.7178608717395,1009.976757572593,2.9567649562166842,198.10530603647757,808.9146865798988,837.9818787036259,197.15278550609614,0.7445300167335618,14.285912049181984,56.18886503772147,51.77417622597408,-353.63920677826945,26.294244050979614
15,50cm,upper_double,15,2,oneway,oneway,6.0,119.95,2550.09999266655,939.7404627614612,3.7480398979785967,299.25387108674107,636.7385517767416,925.4873754929251,226.27584520483188,0.7860787515759956,18.36676746554641,54.520970844884516,50.12157893854444,-424.3792830759603,26.7922625541687
16,50cm,upper_double,15,2,rectifier,oneway,6.0,119.95,2662.0092776634033,988.7789116815587,3.762869202424779,312.3600531440919,672.655989335042,959.4998525995434,242.39295422361735,0.7933348631190864,18.44634408535718,54.51585725618756,50.11222322950048,-436.92945370132475,27.904442310333252
17,50cm,upper_double,15,3,oneway,oneway,6.0,119.95,2781.0269931072116,1004.8525635552597,4.555334650696302,344.91801415510815,655.3792147494553,1013.9784285465587,242.2484980179638,0.8300556665120262,21.37270063027057,54.77350584496034,50.37710999541998,-472.0520694799893,27.610955953598022
18,50cm,upper_double,15,3,rectifier,oneway,6.0,119.95,2821.600561208459,1022.040485559945,4.511947925282848,353.4447668731594,664.0837707615027,1027.31075970144,249.3090540968555,0.8395482650246912,21.694886623757597,54.41705705158771,50.01674479079425,-473.96816639514964,28.663414239883423
19,50cm,lower_double,15,1,oneway,oneway,6.0,119.95,1322.1737204360518,482.7210551183307,0.0,206.43228427110628,276.2887708472244,436.08259917897436,261.46291001889966,0.465366969674679,0.5889725319832855,41.067831010366056,36.87993321334348,-129.43799470124281,19.106330633163452
20,50cm,lower_double,15,1,rectifier,oneway,6.0,119.95,1321.4912373593497,474.2639894753678,0.0,177.00596942179808,297.2580200535697,426.2512058459817,284.4119706095332,0.4633935038489157,0.6017548927233967,40.70462736192638,36.5527687500242,-124.25376700903371,19.16911005973816
21,50cm,lower_double,15,2,oneway,oneway,6.0,119.95,1546.365929254801,556.3625377497183,0.0,186.37056963251894,369.9919681171993,516.1030864046961,320.85439117367736,0.44534838383151687,0.6972287347083294,40.41144876045062,36.298475401621225,-140.83312608043866,17.55587363243103
22,50cm,lower_double,15,2,rectifier,oneway,6.0,119.95,1557.0316456104922,554.5947682338676,0.0,164.69089939612724,389.9038688377404,509.8234143784179,341.77278484662133,0.4540431121827165,0.7263461471667884,41.6929004911713,37.650765618962524,-137.82930590925457,15.108311653137207
23,50cm,lower_double,15,3,oneway,oneway,6.0,119.95,1779.5134648375918,634.2858508172233,0.0060829612439856065,183.50303833315056,450.7767295228287,607.1679214570803,365.21360222889615,0.5136898544212075,1.1829362084197832,43.48936060813767,39.30871352604452,-158.72950395290422,10.173578262329102
24,50cm,lower_double,15,3,rectifier,oneway,6.0,119.95,1774.0201000348075,630.7410838399012,0.0010637734470660678,175.54041034505767,455.1996097213965,603.931980666199,368.64964063165536,0.5068601876050433,0.967368263204392,42.93018082822688,38.76647505958107,-156.96337945588698,9.46764326095581
